"gm_gis_county","gm_chemical_name","date","year","mean_gm_result"
"San Joaquin","Potassium (mg/l)",2012-12-15,2012,4.775
"San Joaquin","Potassium (mg/l)",2013-01-15,2013,2.96428571428571
"San Joaquin","Potassium (mg/l)",2013-02-15,2013,4.83333333333333
"San Joaquin","Potassium (mg/l)",2013-03-15,2013,3.5
"San Joaquin","Potassium (mg/l)",2013-04-15,2013,4.5
"San Joaquin","Potassium (mg/l)",2013-05-15,2013,3.82307692307692
"San Joaquin","Potassium (mg/l)",2013-06-15,2013,4.86666666666667
"San Joaquin","Potassium (mg/l)",2013-07-15,2013,3.65
"San Joaquin","Potassium (mg/l)",2013-08-15,2013,5.15806451612903
"San Joaquin","Potassium (mg/l)",2013-09-15,2013,3.88888888888889
"San Joaquin","Potassium (mg/l)",2013-10-15,2013,4.66
"San Joaquin","Potassium (mg/l)",2013-11-15,2013,4.15
"San Joaquin","Potassium (mg/l)",2013-12-15,2013,3.31666666666667
"San Joaquin","Potassium (mg/l)",2014-01-15,2014,4.71625
"San Joaquin","Potassium (mg/l)",2014-02-15,2014,4.24230769230769
"San Joaquin","Potassium (mg/l)",2014-03-15,2014,3.79285714285714
"San Joaquin","Potassium (mg/l)",2014-04-15,2014,3.53375
"San Joaquin","Potassium (mg/l)",2014-05-15,2014,4.03333333333333
"San Joaquin","Potassium (mg/l)",2014-06-15,2014,3.51875
"San Joaquin","Potassium (mg/l)",2014-07-15,2014,2.42857142857143
"San Joaquin","Potassium (mg/l)",2014-08-15,2014,4.779
"San Joaquin","Potassium (mg/l)",2014-09-15,2014,3.555
"San Joaquin","Potassium (mg/l)",2014-10-15,2014,4.014
"San Joaquin","Potassium (mg/l)",2014-11-15,2014,3.681
"San Joaquin","Potassium (mg/l)",2014-12-15,2014,1.47
"San Joaquin","Potassium (mg/l)",2015-01-15,2015,4.499
"San Joaquin","Potassium (mg/l)",2015-02-15,2015,4.85772727272727
"San Joaquin","Potassium (mg/l)",2015-03-15,2015,2.86166666666667
"San Joaquin","Potassium (mg/l)",2015-04-15,2015,4.45428571428571
"San Joaquin","Potassium (mg/l)",2015-05-15,2015,4.36727272727273
"San Joaquin","Potassium (mg/l)",2015-06-15,2015,1.54
"San Joaquin","Potassium (mg/l)",2015-07-15,2015,2.75
"San Joaquin","Potassium (mg/l)",2015-08-15,2015,5.065
"San Joaquin","Potassium (mg/l)",2015-09-15,2015,3.03166666666667
"San Joaquin","Potassium (mg/l)",2015-10-15,2015,3.75
"San Joaquin","Potassium (mg/l)",2015-11-15,2015,4.81428571428571
"San Joaquin","Potassium (mg/l)",2015-12-15,2015,5.57
"San Joaquin","Potassium (mg/l)",2016-01-15,2016,3.03206666666667
"San Joaquin","Potassium (mg/l)",2016-02-15,2016,3.933875
"San Joaquin","Potassium (mg/l)",2016-03-15,2016,2.395
"San Joaquin","Potassium (mg/l)",2016-04-15,2016,4.0405
"San Joaquin","Potassium (mg/l)",2016-05-15,2016,3.1968
"San Joaquin","Potassium (mg/l)",2016-06-15,2016,3.12736363636364
"San Joaquin","Potassium (mg/l)",2016-07-15,2016,4.6634
"San Joaquin","Potassium (mg/l)",2016-08-15,2016,4.6926875
"San Joaquin","Potassium (mg/l)",2016-09-15,2016,3.82
"San Joaquin","Potassium (mg/l)",2016-10-15,2016,4.327
"San Joaquin","Potassium (mg/l)",2016-11-15,2016,4.47918181818182
"San Joaquin","Potassium (mg/l)",2016-12-15,2016,2.08
"San Joaquin","Potassium (mg/l)",2017-01-15,2017,4.38333333333333
"San Joaquin","Potassium (mg/l)",2017-02-15,2017,3.66086363636364
"San Joaquin","Potassium (mg/l)",2017-03-15,2017,3.52
"San Joaquin","Potassium (mg/l)",2017-04-15,2017,3.66472727272727
"San Joaquin","Potassium (mg/l)",2017-05-15,2017,4.35569230769231
"San Joaquin","Potassium (mg/l)",2017-06-15,2017,4.56666666666667
"San Joaquin","Potassium (mg/l)",2017-07-15,2017,2.4145
"San Joaquin","Potassium (mg/l)",2017-08-15,2017,4.00223076923077
"San Joaquin","Potassium (mg/l)",2017-09-15,2017,2.82628571428571
"San Joaquin","Potassium (mg/l)",2017-10-15,2017,4.71111111111111
"San Joaquin","Potassium (mg/l)",2017-11-15,2017,3.51625
"San Joaquin","Potassium (mg/l)",2017-12-15,2017,3.1798
"San Joaquin","Potassium (mg/l)",2018-01-15,2018,3.938125
"San Joaquin","Potassium (mg/l)",2018-02-15,2018,4.32038888888889
"San Joaquin","Potassium (mg/l)",2018-03-15,2018,2.875
"San Joaquin","Potassium (mg/l)",2018-04-15,2018,3.7
"San Joaquin","Potassium (mg/l)",2018-05-15,2018,3.57570588235294
"San Joaquin","Potassium (mg/l)",2018-06-15,2018,3.26329411764706
"San Joaquin","Potassium (mg/l)",2018-07-15,2018,4.36814285714286
"San Joaquin","Potassium (mg/l)",2018-08-15,2018,4.2192
"San Joaquin","Potassium (mg/l)",2018-09-15,2018,3.4446
"San Joaquin","Potassium (mg/l)",2018-10-15,2018,3.18183333333333
"San Joaquin","Potassium (mg/l)",2018-11-15,2018,3.97877777777778
"San Joaquin","Potassium (mg/l)",2018-12-15,2018,5.04833333333333
"San Joaquin","Potassium (mg/l)",2019-01-15,2019,6.48125
"San Joaquin","Potassium (mg/l)",2019-02-15,2019,4.30833333333333
"San Joaquin","Potassium (mg/l)",2019-03-15,2019,1.575
"San Joaquin","Potassium (mg/l)",2019-04-15,2019,4.35
"San Joaquin","Potassium (mg/l)",2019-05-15,2019,2.64
"San Joaquin","Potassium (mg/l)",2019-06-15,2019,4.1125
"San Joaquin","Potassium (mg/l)",2019-07-15,2019,4.86
"San Joaquin","Potassium (mg/l)",2019-08-15,2019,4.78
"San Joaquin","Potassium (mg/l)",2019-09-15,2019,6.33333333333333
"San Joaquin","Potassium (mg/l)",2019-10-15,2019,4.36666666666667
"San Joaquin","Potassium (mg/l)",2019-11-15,2019,4
"San Joaquin","Potassium (mg/l)",2019-12-15,2019,3.25
"San Joaquin","Potassium (mg/l)",2020-01-15,2020,4.9
"San Joaquin","Potassium (mg/l)",2020-02-15,2020,4.04
"San Joaquin","Potassium (mg/l)",2020-03-15,2020,2.51666666666667
"San Joaquin","Potassium (mg/l)",2020-04-15,2020,4.5375
"San Joaquin","Potassium (mg/l)",2020-05-15,2020,4.5
"San Joaquin","Potassium (mg/l)",2020-06-15,2020,4.95
"San Joaquin","Potassium (mg/l)",2020-07-15,2020,2.73333333333333
"San Joaquin","Potassium (mg/l)",2020-08-15,2020,3.98235294117647
"San Joaquin","Potassium (mg/l)",2020-09-15,2020,3.45
"San Joaquin","Potassium (mg/l)",2020-10-15,2020,3.6
"San Joaquin","Potassium (mg/l)",2020-11-15,2020,4.32857142857143
"San Joaquin","Potassium (mg/l)",2020-12-15,2020,3.85
"San Joaquin","Potassium (mg/l)",2021-01-15,2021,5.12857142857143
"San Joaquin","Potassium (mg/l)",2021-02-15,2021,4.84705882352941
"San Joaquin","Potassium (mg/l)",2021-03-15,2021,2.93333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-01-15,2000,247.4125
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-02-15,2000,259.571428571429
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-03-15,2000,232.222222222222
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-04-15,2000,147.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-05-15,2000,256.1
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-06-15,2000,179
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-07-15,2000,182.488888888889
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-09-15,2000,249.090909090909
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-10-15,2000,111.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2000-12-15,2000,117.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-01-15,2001,137
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-02-15,2001,320
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-03-15,2001,218.2
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-04-15,2001,180
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-05-15,2001,297.692307692308
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-06-15,2001,327.882352941176
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-07-15,2001,336.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-08-15,2001,230
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-09-15,2001,311
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-10-15,2001,191.428571428571
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-11-15,2001,255
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2001-12-15,2001,344.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-01-15,2002,238.266666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-02-15,2002,247.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-03-15,2002,313
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-04-15,2002,321
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-05-15,2002,349.421052631579
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-06-15,2002,383.75
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-07-15,2002,272.041666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-08-15,2002,195.4
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-09-15,2002,420
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-10-15,2002,301.375
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-11-15,2002,422
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2002-12-15,2002,513.875
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-01-15,2003,295.8
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-02-15,2003,288.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-03-15,2003,351.6
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-04-15,2003,333.857142857143
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-05-15,2003,283
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-06-15,2003,287.692307692308
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-07-15,2003,394.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-08-15,2003,271
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-09-15,2003,313.789473684211
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-10-15,2003,327.888888888889
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-11-15,2003,290
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2003-12-15,2003,175.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-01-15,2004,123.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-02-15,2004,378
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-03-15,2004,207.8
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-04-15,2004,227.115
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-05-15,2004,345.8125
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-06-15,2004,265
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-07-15,2004,193.2
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-08-15,2004,334.7
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-09-15,2004,347.166666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-10-15,2004,278.25
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-11-15,2004,212.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2004-12-15,2004,335.2
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-01-15,2005,258.307692307692
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-02-15,2005,406.875
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-03-15,2005,324.615384615385
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-04-15,2005,262.272727272727
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-05-15,2005,195.555
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-06-15,2005,308.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-07-15,2005,227.3125
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-08-15,2005,357
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-09-15,2005,301.125
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-10-15,2005,278.75
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-11-15,2005,300
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2005-12-15,2005,269.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-01-15,2006,206.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-02-15,2006,325.176470588235
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-03-15,2006,271.777777777778
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-04-15,2006,279.230769230769
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-05-15,2006,251.153846153846
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-06-15,2006,281.615384615385
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-07-15,2006,275.769230769231
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-08-15,2006,207.166666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-09-15,2006,317.933333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-10-15,2006,206.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-11-15,2006,243.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2006-12-15,2006,254.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-01-15,2007,185.142857142857
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-02-15,2007,135
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-03-15,2007,120
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-04-15,2007,207.2
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-05-15,2007,259.117647058824
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-06-15,2007,185.222222222222
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-07-15,2007,350
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-08-15,2007,234.642857142857
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-09-15,2007,373.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-10-15,2007,185.125
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-11-15,2007,304
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2007-12-15,2007,303.142857142857
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-01-15,2008,158.190476190476
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-02-15,2008,198.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-03-15,2008,287.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-04-15,2008,252.166666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-05-15,2008,247.3625
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-06-15,2008,328.916666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-07-15,2008,208.25
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-08-15,2008,358.888888888889
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-09-15,2008,229.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-10-15,2008,219.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2008-12-15,2008,233.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-01-15,2009,240
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-02-15,2009,314.75
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-03-15,2009,362.75
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-04-15,2009,338.461538461538
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-05-15,2009,238.285714285714
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-06-15,2009,309.764705882353
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-07-15,2009,263.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-08-15,2009,263.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-09-15,2009,286.294117647059
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-10-15,2009,153.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-11-15,2009,131
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2009-12-15,2009,253.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-01-15,2010,426.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-02-15,2010,100
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-03-15,2010,306.428571428571
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-04-15,2010,170
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-05-15,2010,313.571428571429
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-06-15,2010,185
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-07-15,2010,268.375
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-08-15,2010,318
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-09-15,2010,257.142857142857
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-10-15,2010,284.444444444444
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-11-15,2010,355
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2010-12-15,2010,334.166666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-01-15,2011,220.888888888889
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-02-15,2011,183.4
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-03-15,2011,286.4375
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-04-15,2011,330
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-05-15,2011,250.165217391304
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-06-15,2011,329.230769230769
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-07-15,2011,263.615384615385
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-08-15,2011,356.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-09-15,2011,258.571428571429
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-10-15,2011,310
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-11-15,2011,470
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2011-12-15,2011,278
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-01-15,2012,244
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-02-15,2012,408.181818181818
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-03-15,2012,169.9
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-04-15,2012,580
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-05-15,2012,319.502608695652
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-06-15,2012,248.777777777778
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-07-15,2012,331.739130434783
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-08-15,2012,282.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-09-15,2012,303.295
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-10-15,2012,345.285714285714
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-11-15,2012,230
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2012-12-15,2012,275
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-01-15,2013,310.166666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-02-15,2013,402.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-03-15,2013,227.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-04-15,2013,240.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-05-15,2013,350.933333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-06-15,2013,415
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-07-15,2013,425
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-08-15,2013,325
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-09-15,2013,275
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-10-15,2013,341.111111111111
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-11-15,2013,206.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2013-12-15,2013,271.28
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-01-15,2014,303.692307692308
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-02-15,2014,392.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-03-15,2014,445
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-04-15,2014,355.714285714286
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-05-15,2014,318.204875
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-06-15,2014,222
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-07-15,2014,294.703703703704
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-08-15,2014,418.888888888889
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-09-15,2014,262
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-10-15,2014,336.25
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-11-15,2014,462.380952380952
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2014-12-15,2014,108.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-01-15,2015,177.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-02-15,2015,351.75
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-03-15,2015,312
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-04-15,2015,220
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-05-15,2015,372.904
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-06-15,2015,203.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-07-15,2015,358.785714285714
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-08-15,2015,295
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-09-15,2015,315.454545454545
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-10-15,2015,200
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-11-15,2015,430.222222222222
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2015-12-15,2015,399.6
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-01-15,2016,368.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-02-15,2016,416.25
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-03-15,2016,212.875
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-04-15,2016,244.625
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-05-15,2016,319.631111111111
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-06-15,2016,172.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-07-15,2016,317.636363636364
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-08-15,2016,430
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-09-15,2016,515
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-10-15,2016,346.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-11-15,2016,295
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2016-12-15,2016,332
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-01-15,2017,260
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-02-15,2017,366.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-03-15,2017,95.1666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-04-15,2017,311.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-05-15,2017,217.073684210526
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-06-15,2017,303.333333333333
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-07-15,2017,272.4
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-08-15,2017,408.823529411765
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-09-15,2017,300
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-10-15,2017,355
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-11-15,2017,277.857142857143
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2017-12-15,2017,280
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-01-15,2018,293.928571428571
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-02-15,2018,227.714285714286
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-03-15,2018,310
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-04-15,2018,191
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-05-15,2018,349.238823529412
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-06-15,2018,184.692
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-07-15,2018,318.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-08-15,2018,292.857142857143
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-09-15,2018,330
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-10-15,2018,297.5
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-11-15,2018,110
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2018-12-15,2018,49
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-01-15,2019,304.444444444444
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-02-15,2019,248.6
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-03-15,2019,206.666666666667
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-04-15,2019,260
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-05-15,2019,359.894736842105
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-06-15,2019,235
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-07-15,2019,270.176470588235
"San Luis Obispo","Bicarbonate Alkalinity (mg/l)",2019-08-15,2019,364.285714285714
